2023-12-25 19:12:173 INFO  RegistrationPage :159 - Enter Zipcode[[ChromeDriver: chrome on windows (0f4695e095d8bab054d46b1ec9461b26)] -> id: zipcode]
2023-12-25 19:12:275 INFO  RegistrationPage :161 - Enter Mobile Number[[ChromeDriver: chrome on windows (0f4695e095d8bab054d46b1ec9461b26)] -> id: mobile_number]
2023-12-25 19:12:351 INFO  RegistrationPage :167 - click On Newsletter Checkbox[[ChromeDriver: chrome on windows (0f4695e095d8bab054d46b1ec9461b26)] -> id: newsletter]
2023-12-25 19:12:411 INFO  RegistrationPage :170 - click On special Offer Checkbox[[ChromeDriver: chrome on windows (0f4695e095d8bab054d46b1ec9461b26)] -> id: optin]
2023-12-25 19:12:389 INFO  RegistrationPage :125 - Click On Create Account Button[[ChromeDriver: chrome on windows (0f4695e095d8bab054d46b1ec9461b26)] -> xpath: //button[normalize-space()='Create Account']]
2023-12-25 19:12:484 INFO  RegistrationPage :184 - Verify text ACCOUNT CREATED![[ChromeDriver: chrome on windows (0f4695e095d8bab054d46b1ec9461b26)] -> tag name: b]
2023-12-25 19:12:393 INFO  RegistrationPage :128 - Click On Continue Button[[ChromeDriver: chrome on windows (0f4695e095d8bab054d46b1ec9461b26)] -> link text: Continue]
2023-12-25 19:12:580 INFO  RegistrationPage :42 - Verify Text From TopMenu[[ChromeDriver: chrome on windows (0f4695e095d8bab054d46b1ec9461b26)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 19:12:331 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 19:12:523 INFO  RegistrationPage :178 - Verify text New User Signup![[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //h2[normalize-space()='New User Signup!']]
2023-12-25 19:12:788 INFO  RegistrationPage :116 - Enter Name:  [[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> name: name] and Email: [[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //input[@data-qa='signup-email']]
2023-12-25 19:12:480 INFO  RegistrationPage :122 - Click On SignUp Button[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //button[normalize-space()='Signup']]
2023-12-25 19:12:515 INFO  RegistrationPage :181 - Verify Text ENTER ACCOUNT INFORMATION[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //b[normalize-space()='Enter Account Information']]
2023-12-25 19:12:693 INFO  RegistrationPage :135 - Click on Radio Button[[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //input[@type='radio']], [[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //input[@type='radio']]]
2023-12-25 19:12:809 INFO  RegistrationPage :137 - Enter Password[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: password]
2023-12-25 19:12:68 INFO  RegistrationPage :139 - Select Day[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: days]
2023-12-25 19:12:206 INFO  RegistrationPage :141 - Select Month[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: months]
2023-12-25 19:12:338 INFO  RegistrationPage :143 - Select Year[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: years]
2023-12-25 19:12:460 INFO  RegistrationPage :145 - Enter FirstName[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: first_name]
2023-12-25 19:12:560 INFO  RegistrationPage :147 - Enter LastName[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: last_name]
2023-12-25 19:12:665 INFO  RegistrationPage :149 - Enter Company[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: company]
2023-12-25 19:12:793 INFO  RegistrationPage :151 - Enter Address[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: address1]
2023-12-25 19:12:875 INFO  RegistrationPage :153 - Enter Country[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: country]
2023-12-25 19:12:978 INFO  RegistrationPage :155 - Enter State[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: state]
2023-12-25 19:12:84 INFO  RegistrationPage :157 - Enter City[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: city]
2023-12-25 19:12:171 INFO  RegistrationPage :159 - Enter Zipcode[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: zipcode]
2023-12-25 19:12:281 INFO  RegistrationPage :161 - Enter Mobile Number[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: mobile_number]
2023-12-25 19:12:357 INFO  RegistrationPage :167 - click On Newsletter Checkbox[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: newsletter]
2023-12-25 19:12:417 INFO  RegistrationPage :170 - click On special Offer Checkbox[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> id: optin]
2023-12-25 19:12:386 INFO  RegistrationPage :125 - Click On Create Account Button[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //button[normalize-space()='Create Account']]
2023-12-25 19:12:424 INFO  RegistrationPage :184 - Verify text ACCOUNT CREATED![[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> tag name: b]
2023-12-25 19:12:442 INFO  RegistrationPage :128 - Click On Continue Button[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> link text: Continue]
2023-12-25 19:12:638 INFO  RegistrationPage :42 - Verify Text From TopMenu[[ChromeDriver: chrome on windows (b4f63e0fa786eac31384b998988904ae)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 19:12:504 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 19:12:554 INFO  RegistrationPage :178 - Verify text New User Signup![[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> xpath: //h2[normalize-space()='New User Signup!']]
2023-12-25 19:12:772 INFO  RegistrationPage :116 - Enter Name:  [[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> name: name] and Email: [[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> xpath: //input[@data-qa='signup-email']]
2023-12-25 19:12:707 INFO  RegistrationPage :122 - Click On SignUp Button[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> xpath: //button[normalize-space()='Signup']]
2023-12-25 19:12:753 INFO  RegistrationPage :181 - Verify Text ENTER ACCOUNT INFORMATION[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> xpath: //b[normalize-space()='Enter Account Information']]
2023-12-25 19:12:993 INFO  RegistrationPage :135 - Click on Radio Button[[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> xpath: //input[@type='radio']], [[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> xpath: //input[@type='radio']]]
2023-12-25 19:12:87 INFO  RegistrationPage :137 - Enter Password[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: password]
2023-12-25 19:12:243 INFO  RegistrationPage :139 - Select Day[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: days]
2023-12-25 19:12:399 INFO  RegistrationPage :141 - Select Month[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: months]
2023-12-25 19:12:528 INFO  RegistrationPage :143 - Select Year[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: years]
2023-12-25 19:12:614 INFO  RegistrationPage :145 - Enter FirstName[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: first_name]
2023-12-25 19:12:732 INFO  RegistrationPage :147 - Enter LastName[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: last_name]
2023-12-25 19:12:896 INFO  RegistrationPage :149 - Enter Company[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: company]
2023-12-25 19:12:63 INFO  RegistrationPage :151 - Enter Address[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: address1]
2023-12-25 19:12:148 INFO  RegistrationPage :153 - Enter Country[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: country]
2023-12-25 19:12:242 INFO  RegistrationPage :155 - Enter State[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: state]
2023-12-25 19:12:322 INFO  RegistrationPage :157 - Enter City[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: city]
